smiles,pIC50,mol,num_atoms,logP,molecular_weight,fingerprint
Fc1cc(Cl)ccc1Nc1ncnc2[nH]c(CCc3ccccc3)cc12,3.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x794efc285690>,26,5.279200000000003,366.8270000000001,[0 0 0 ... 0 0 0]
Nc1nc(Nc2ccc(Cl)cc2F)c2cc(CCc3ccccc3)[nH]c2n1,5.87942606879415,<rdkit.Chem.rdchem.Mol object at 0x794efc285700>,27,4.861400000000002,381.84200000000004,[0 0 0 ... 0 0 0]
c1ccc(CCc2cc3c(Nc4ccc5[nH]ccc5c4)ncnc3[nH]2)cc1,4.251037138743839,<rdkit.Chem.rdchem.Mol object at 0x794efc285770>,27,4.9680000000000035,353.42900000000003,[0 0 0 ... 0 0 0]
Nc1nc(Nc2ccc3[nH]ccc3c2)c2cc(CCc3ccccc3)[nH]c2n1,3.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x794efc2857e0>,28,4.550200000000002,368.444,[0 0 0 ... 0 0 0]
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc285850>,22,4.153100000000003,360.2110000000001,[0 0 0 ... 0 0 0]
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc2858c0>,27,5.943800000000001,463.16600000000017,[0 0 0 ... 0 0 0]
Nc1nc(Nc2ccc(Br)cc2Cl)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,3.5228787452803374,<rdkit.Chem.rdchem.Mol object at 0x794efc285930>,28,6.597200000000002,497.6110000000002,[0 0 0 ... 0 0 0]
Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,5.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x794efc2859a0>,28,5.9738000000000016,436.70500000000004,[0 0 0 ... 0 0 0]
Nc1nc(Nc2cccc(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,3.791558643561433,<rdkit.Chem.rdchem.Mol object at 0x794efc285a10>,27,5.320400000000001,402.26,[0 0 0 ... 0 0 0]
Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,4.565431095965801,<rdkit.Chem.rdchem.Mol object at 0x794efc285a80>,30,6.200100000000002,452.26700000000005,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,4.2580609222708015,<rdkit.Chem.rdchem.Mol object at 0x794efc285af0>,28,5.162600000000002,408.2920000000001,[0 0 0 ... 0 0 0]
Nc1nc(Nc2ccc(C(F)(F)F)c(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,4.037630664329979,<rdkit.Chem.rdchem.Mol object at 0x794efc285b60>,31,6.339200000000002,470.2570000000002,[0 0 0 ... 0 0 0]
CC(C)c1ccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)cc1,4.341035157335565,<rdkit.Chem.rdchem.Mol object at 0x794efc285bd0>,29,6.304700000000003,426.35100000000006,[0 1 0 ... 0 0 0]
CC(C)c1ccccc1Nc1nc(N)nc2[nH]c(Cc3ccc(Cl)cc3Cl)cc12,4.015922966097169,<rdkit.Chem.rdchem.Mol object at 0x794efc285c40>,29,6.304700000000003,426.35100000000006,[0 1 0 ... 0 0 0]
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc285cb0>,22,4.153100000000003,360.2110000000001,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x794efc285d20>,29,3.405100000000002,393.4430000000002,[0 0 0 ... 0 0 0]
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,3.7642191296724397,<rdkit.Chem.rdchem.Mol object at 0x794efc285d90>,29,3.3349400000000013,398.48200000000014,[0 0 0 ... 0 0 0]
Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,5.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x794efc285e00>,26,4.945420000000003,408.3030000000001,[0 0 0 ... 0 0 0]
COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,4.899629454882437,<rdkit.Chem.rdchem.Mol object at 0x794efc285e70>,29,4.654200000000002,454.3280000000001,[0 0 0 ... 0 0 0]
Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)ncnc2[nH]1,3.5228787452803374,<rdkit.Chem.rdchem.Mol object at 0x794efc285ee0>,25,5.363220000000004,393.28800000000007,[0 0 0 ... 0 0 0]
COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)ncnc3[nH]2)c1,3.5228787452803374,<rdkit.Chem.rdchem.Mol object at 0x794efc285f50>,28,5.072000000000003,439.31300000000005,[0 0 0 ... 0 0 0]
Clc1ccc(Cc2cc3c(Nc4cccc(Br)c4)ncnc3[nH]2)c(Cl)c1,3.5228787452803374,<rdkit.Chem.rdchem.Mol object at 0x794efc285fc0>,26,6.361600000000003,448.15100000000007,[0 0 0 ... 0 0 0]
FC(F)(F)c1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,4.480172006224281,<rdkit.Chem.rdchem.Mol object at 0x794efc286030>,29,6.617900000000002,437.2520000000001,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,3.5228787452803374,<rdkit.Chem.rdchem.Mol object at 0x794efc2860a0>,27,5.580400000000003,393.2770000000001,[0 0 0 ... 0 0 0]
CCCCn1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,6.0,<rdkit.Chem.rdchem.Mol object at 0x794efc286110>,35,5.578700000000005,468.6010000000002,[0 0 0 ... 0 0 0]
CC(C)Cn1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,6.0,<rdkit.Chem.rdchem.Mol object at 0x794efc286180>,35,5.434600000000005,468.6010000000002,[0 1 0 ... 0 0 0]
CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,5.0,<rdkit.Chem.rdchem.Mol object at 0x794efc2861f0>,37,4.601800000000003,499.6190000000003,[0 1 0 ... 0 0 0]
Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12,7.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x794efc286260>,18,3.4746000000000024,303.1590000000001,[0 0 0 ... 0 0 0]
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,7.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x794efc2862d0>,31,4.275600000000003,446.9100000000004,[0 0 0 ... 0 0 0]
NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.0,<rdkit.Chem.rdchem.Mol object at 0x794efc286340>,26,0.5805000000000002,375.41400000000004,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F,4.873868592738016,<rdkit.Chem.rdchem.Mol object at 0x794efc2863b0>,23,4.745400000000003,457.1660000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1,4.9730583720409705,<rdkit.Chem.rdchem.Mol object at 0x794efc286420>,25,4.514500000000003,484.1730000000002,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1,4.948076083953893,<rdkit.Chem.rdchem.Mol object at 0x794efc286490>,23,4.311900000000003,455.1750000000001,[0 0 0 ... 0 0 0]
COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,5.092051478387727,<rdkit.Chem.rdchem.Mol object at 0x794efc286500>,24,4.614900000000004,469.20200000000006,[0 0 0 ... 0 0 0]
Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,5.007446482167865,<rdkit.Chem.rdchem.Mol object at 0x794efc286570>,23,4.9147200000000035,453.2030000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1,4.997402019280091,<rdkit.Chem.rdchem.Mol object at 0x794efc2865e0>,23,5.368800000000003,518.0720000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1,5.088842391260023,<rdkit.Chem.rdchem.Mol object at 0x794efc286650>,23,5.259700000000003,473.6210000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,5.049635145623877,<rdkit.Chem.rdchem.Mol object at 0x794efc2866c0>,23,4.745400000000003,457.1660000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br,5.191789027075778,<rdkit.Chem.rdchem.Mol object at 0x794efc286730>,23,5.1506000000000025,429.17000000000013,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,5.137868620686962,<rdkit.Chem.rdchem.Mol object at 0x794efc2867a0>,23,5.041500000000003,384.71900000000016,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,5.1830961606243395,<rdkit.Chem.rdchem.Mol object at 0x794efc286810>,23,4.527200000000002,368.2640000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,5.109020403010311,<rdkit.Chem.rdchem.Mol object at 0x794efc286880>,25,4.296300000000002,395.2710000000002,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,5.278189384787454,<rdkit.Chem.rdchem.Mol object at 0x794efc2868f0>,23,4.093700000000002,366.27300000000014,[0 0 0 ... 0 0 0]
COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5.241088107602026,<rdkit.Chem.rdchem.Mol object at 0x794efc286960>,24,4.396700000000004,380.30000000000007,[0 0 0 ... 0 0 0]
Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5.131943638176958,<rdkit.Chem.rdchem.Mol object at 0x794efc2869d0>,23,4.696520000000004,364.3010000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,5.164309428507575,<rdkit.Chem.rdchem.Mol object at 0x794efc286a40>,23,5.1506000000000025,429.17000000000013,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,5.135488918941608,<rdkit.Chem.rdchem.Mol object at 0x794efc286ab0>,23,5.041500000000003,384.71900000000016,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,5.202732459169283,<rdkit.Chem.rdchem.Mol object at 0x794efc286b20>,23,4.527200000000002,368.2640000000001,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,5.375717904164332,<rdkit.Chem.rdchem.Mol object at 0x794efc286b90>,23,4.460640000000003,388.3340000000001,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C,5.412289034981089,<rdkit.Chem.rdchem.Mol object at 0x794efc286c00>,23,4.351540000000003,343.88300000000015,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,5.284832642151542,<rdkit.Chem.rdchem.Mol object at 0x794efc286c70>,23,3.837240000000002,327.4280000000001,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,5.51427857351842,<rdkit.Chem.rdchem.Mol object at 0x794efc286ce0>,25,3.606340000000002,354.4350000000002,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C,6.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x794efc286d50>,23,3.4037400000000018,325.4370000000001,[0 0 0 ... 0 0 0]
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,7.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x794efc286dc0>,24,3.7067400000000017,339.46400000000006,[0 0 0 ... 0 0 0]
Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,6.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x794efc286e30>,23,4.006560000000002,323.46500000000003,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,5.663540266151471,<rdkit.Chem.rdchem.Mol object at 0x794efc286ea0>,23,4.460640000000003,388.3340000000001,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C,5.866461091629782,<rdkit.Chem.rdchem.Mol object at 0x794efc286f10>,23,4.351540000000003,343.88300000000015,[0 0 0 ... 0 0 0]
Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1C,6.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x794efc286f80>,23,3.837240000000002,327.4280000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl,4.911509529817604,<rdkit.Chem.rdchem.Mol object at 0x794efc286ff0>,23,5.259700000000003,473.6210000000001,[0 0 0 ... 0 0 0]
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Br,4.959793372425289,<rdkit.Chem.rdchem.Mol object at 0x794efc287060>,23,5.368800000000003,518.0720000000001,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,4.7363639314118915,<rdkit.Chem.rdchem.Mol object at 0x794efc2870d0>,23,4.830100000000003,351.208,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,4.7920964696139485,<rdkit.Chem.rdchem.Mol object at 0x794efc287140>,23,5.344400000000004,367.663,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,4.734003629504921,<rdkit.Chem.rdchem.Mol object at 0x794efc2871b0>,23,5.453500000000004,412.11400000000003,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1,4.713992877920526,<rdkit.Chem.rdchem.Mol object at 0x794efc287220>,23,4.999420000000004,347.24500000000006,[0 0 0 ... 0 0 0]
COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)cc1,4.764724123312948,<rdkit.Chem.rdchem.Mol object at 0x794efc287290>,24,4.699600000000004,363.2440000000001,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,4.617082864912469,<rdkit.Chem.rdchem.Mol object at 0x794efc287300>,23,5.344400000000004,367.663,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1,4.542269451754001,<rdkit.Chem.rdchem.Mol object at 0x794efc287370>,22,4.691000000000003,333.218,[0 0 0 ... 0 0 0]
COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1,4.593971055036385,<rdkit.Chem.rdchem.Mol object at 0x794efc2873e0>,26,4.708200000000004,393.2700000000001,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,4.80799040734633,<rdkit.Chem.rdchem.Mol object at 0x794efc287450>,23,4.140140000000003,310.37199999999996,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,4.704872914747809,<rdkit.Chem.rdchem.Mol object at 0x794efc2874c0>,23,4.654440000000005,326.827,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,4.685922008220787,<rdkit.Chem.rdchem.Mol object at 0x794efc287530>,23,4.763540000000004,371.27799999999996,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1,4.757210190521324,<rdkit.Chem.rdchem.Mol object at 0x794efc2875a0>,23,4.309460000000003,306.409,[0 0 0 ... 0 0 0]
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,4.8170150329964185,<rdkit.Chem.rdchem.Mol object at 0x794efc287610>,24,4.009640000000003,322.4080000000001,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,4.667965722972482,<rdkit.Chem.rdchem.Mol object at 0x794efc287680>,23,4.654440000000004,326.827,[0 0 0 ... 0 0 0]
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1,4.698102282804792,<rdkit.Chem.rdchem.Mol object at 0x794efc2876f0>,22,4.001040000000003,292.38199999999995,[0 0 0 ... 0 0 0]
COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1,4.7617029321246065,<rdkit.Chem.rdchem.Mol object at 0x794efc287760>,26,4.018240000000003,352.434,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x794efc2877d0>,29,3.405100000000002,393.4430000000002,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1,5.3851027839668655,<rdkit.Chem.rdchem.Mol object at 0x794efc287840>,23,2.49542,319.292,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Cl)cc1,5.441291429466834,<rdkit.Chem.rdchem.Mol object at 0x794efc2878b0>,23,3.0097200000000015,335.74699999999996,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Br)cc1,5.489454989793388,<rdkit.Chem.rdchem.Mol object at 0x794efc287920>,23,3.1188200000000013,380.198,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,5.106238237942057,<rdkit.Chem.rdchem.Mol object at 0x794efc287990>,22,2.35632,301.30199999999996,[0 0 0 ... 0 0 0]
Cc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.090979145788844,<rdkit.Chem.rdchem.Mol object at 0x794efc287a00>,23,2.664740000000001,315.329,[0 0 0 ... 0 0 0]
COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.964570261815451,<rdkit.Chem.rdchem.Mol object at 0x794efc287a70>,24,2.3649200000000006,331.328,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,5.166215625343521,<rdkit.Chem.rdchem.Mol object at 0x794efc287ae0>,25,3.479720000000002,343.38300000000004,[0 1 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1,6.2076083105017466,<rdkit.Chem.rdchem.Mol object at 0x794efc287b50>,28,4.023320000000003,377.40000000000003,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,5.896196279044043,<rdkit.Chem.rdchem.Mol object at 0x794efc287bc0>,30,3.9353200000000026,407.4260000000001,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1F,4.572838597074035,<rdkit.Chem.rdchem.Mol object at 0x794efc287c30>,23,2.49542,319.292,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl,4.681727919788373,<rdkit.Chem.rdchem.Mol object at 0x794efc287ca0>,23,3.0097200000000015,335.74699999999996,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Br,4.614036429399302,<rdkit.Chem.rdchem.Mol object at 0x794efc287d10>,23,3.118820000000002,380.198,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1[N+](=O)[O-],4.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x794efc287d80>,25,2.26452,346.29900000000004,[0 0 0 ... 0 0 0]
COc1ccccc1/C=C/C(=O)OCCn1c([N+](=O)[O-])cnc1C,4.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x794efc287df0>,24,2.3649199999999997,331.32800000000003,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,4.837734385701978,<rdkit.Chem.rdchem.Mol object at 0x794efc287e60>,25,2.26452,346.29900000000004,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc(F)c1,4.905878404159439,<rdkit.Chem.rdchem.Mol object at 0x794efc287ed0>,23,2.49542,319.292,[0 0 0 ... 0 0 0]
COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,4.857923538926715,<rdkit.Chem.rdchem.Mol object at 0x794efc287f40>,24,2.3649199999999997,331.32800000000003,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12,5.411168274405792,<rdkit.Chem.rdchem.Mol object at 0x794efc288040>,26,3.509520000000003,351.362,[0 0 0 ... 0 0 0]
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1,5.239577516576788,<rdkit.Chem.rdchem.Mol object at 0x794efc2880b0>,26,3.509520000000002,351.362,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x794efc288120>,29,3.405100000000002,393.4430000000002,[0 0 0 ... 0 0 0]
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,6.651695136951839,<rdkit.Chem.rdchem.Mol object at 0x794efc288190>,31,5.702300000000005,407.4730000000001,[0 1 0 ... 0 0 0]
C=CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,7.086186147616283,<rdkit.Chem.rdchem.Mol object at 0x794efc288200>,36,5.826800000000005,476.5360000000001,[0 1 0 ... 0 0 0]
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x794efc288270>,36,5.826800000000005,476.5360000000002,[0 1 0 ... 0 0 0]
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc2882e0>,31,4.275600000000003,446.9100000000004,[0 0 0 ... 0 0 0]
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x794efc288350>,34,4.389900000000002,485.94700000000023,[0 0 0 ... 0 0 0]
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,5.0,<rdkit.Chem.rdchem.Mol object at 0x794efc2883c0>,31,5.702300000000005,407.4730000000001,[0 1 0 ... 0 0 0]
C=CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,5.0,<rdkit.Chem.rdchem.Mol object at 0x794efc288430>,36,5.826800000000005,476.5360000000001,[0 1 0 ... 0 0 0]
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,7.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x794efc2884a0>,36,5.826800000000005,476.5360000000002,[0 1 0 ... 0 0 0]
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.550521600812635,<rdkit.Chem.rdchem.Mol object at 0x794efc288510>,31,4.275600000000003,446.9100000000004,[0 0 0 ... 0 0 0]
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x794efc288580>,34,4.389900000000002,485.94700000000023,[0 0 0 ... 0 0 0]
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.989700043360188,<rdkit.Chem.rdchem.Mol object at 0x794efc2885f0>,35,4.354000000000003,466.5410000000003,[0 0 0 ... 0 0 0]
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.0,<rdkit.Chem.rdchem.Mol object at 0x794efc288660>,23,4.260400000000002,369.22200000000004,[0 0 0 ... 0 0 0]
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,6.161780778092374,<rdkit.Chem.rdchem.Mol object at 0x794efc2886d0>,26,4.795400000000003,346.4340000000001,[0 0 0 ... 0 0 0]
C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,9.0,<rdkit.Chem.rdchem.Mol object at 0x794efc288740>,22,3.4979000000000013,290.326,[0 0 0 ... 0 0 0]
CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,8.090443970758825,<rdkit.Chem.rdchem.Mol object at 0x794efc2887b0>,33,4.7049800000000035,471.89500000000027,[0 0 0 ... 0 0 0]
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC,8.271646217978772,<rdkit.Chem.rdchem.Mol object at 0x794efc288820>,32,4.755380000000003,453.90500000000014,[0 0 0 ... 0 0 0]
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.095825631715837,<rdkit.Chem.rdchem.Mol object at 0x794efc288890>,33,5.097580000000004,467.9320000000002,[0 0 0 ... 0 0 0]
